Wind_power_MW,Solar_power_kW,Consumption_MW
37.57914382,0,35.29
44.49025073,0,34.80
49.67358091,0,29.96
54.42496691,0,26.53
59.6082971,0,21.83
52.69719019,0,21.00
45.78608328,0,20.56
38.87497637,0,20.56
40.17080891,424.5504,20.95
41.89858564,278.6304,22.00
43.62636237,292.9152,28.19
59.17635291,550.1184,29.00
75.15828764,1228.8,29.86
91.14022237,907.3152,28.78
91.14022237,3026.1504,26.53
91.57216655,1421.6448,25.60
91.57216655,3510.0672,25.75
85.09300382,4562.6112,23.69
78.18189691,2949.1968,22.27
71.70273419,2240.3328,25.79
75.59023182,759.2448,25.00
79.90967364,128.3328,25.70
83.79717128,0,28.68
82.93328292,0,27.31
81.63745037,0,31.00
80.34161782,0,34.51
75.15828764,0,30.00
69.54301328,0,23.15
64.3596831,0,20.70
62.63190637,0,18.94
60.90412964,0,18.70
59.17635291,0,19.82
58.31246455,425.6256,19.63
57.44857619,1571.5584,21.49
56.58468782,3035.8272,27.70
53.99302273,3668.1984,29.47
51.40135764,6190.1568,28.63
48.80969255,7373.3376,28.78
41.89858564,7830.2976,26.68
34.55553455,7752.4992,25.79
27.21248346,6802.56,26.58
31.09998109,5634.432,23.79
34.55553455,3095.7312,24.47
38.011088,1421.3376,24.77
49.67358091,606.8736,24.42
61.768018,94.5408,25.40
73.43051091,0,28.63
79.90967364,0,27.80
86.82078055,0,32.06
93.73188746,0,34.65
96.32355255,0,28.88
98.91521764,0,24.38
101.0749386,0,20.70
103.2346595,0,19.00
105.3943804,0,18.45
107.1221571,0,17.82
111.0096547,448.7424,19.24
114.8971524,1638.2976,18.00
118.3527058,2832.8448,22.66
127.8554778,4114.0224,26.72
137.3582498,5759.8464,29.37
146.4290776,5174.9376,27.95
148.1568544,7730.0736,25.00
149.8846311,7655.7312,24.91
151.1804636,6879.744,24.96
138.6540824,5566.848,22.32
126.1277011,3898.5984,25.26
113.6013198,1631.8464,27.31
108.4179896,768.6912,25.00
102.8027153,108.0576,27.00
97.18744092,0,28.78
98.91521764,0,29.00
100.6429944,0,31.86
102.3707711,0,32.99
95.02772001,0,29.27
87.68466892,0,25.26
80.34161782,0,21.78
81.63745037,0,19.73
82.50133873,0,20.31
83.3652271,0,20.00
98.48327346,71.424,18.65
113.6013198,221.4912,19.68
128.7193662,893.0304,22.00
131.3110313,2227.4304,25.26
134.3346406,5498.8032,27.85
136.9263056,5083.5456,28.39
153.3401846,1214.5152,28.24
170.1860076,3943.9872,28.78
186.5998866,2575.1808,25.60
180.552668,2404.3776,25.89
174.9373936,1135.872,24.42
169.3221193,1452.288,25.00
130.0151987,813.9264,26.00
90.70827819,47.3088,28.14
51.40135764,0,30.44
53.12913437,0,30.20
54.85691109,0,34.21
56.58468782,0,37.35
73.8624551,0,33.23
90.70827819,0,26.38
107.9860455,0,24.96
110.1457664,0,21.29
112.3054873,0,20.61
114.4652082,0,20.61
113.1693756,307.2,20.61
111.8735431,713.3952,21.44
111.0096547,1455.8208,23.79
104.9624362,4401.2544,28.93
99.34716183,3839.8464,30.25
93.73188746,6342.912,31.33
104.0985478,6697.728,30.35
114.4652082,6626.9184,29.51
125.2638127,6633.7536,27.65
125.6957569,4690.0992,24.91
126.5596453,2043.5712,24.42
127.4235336,1577.472,25.84
106.2582687,812.544,25.16
84.66105964,135.0912,26.92
63.06385055,0,27.26
60.04024128,0,29.22
56.58468782,0,33.68
53.56107855,0,35.83
56.58468782,0,30.79
59.17635291,0,27.00
61.768018,0,22.76
62.63190637,0,22.00
63.06385055,0,21.14
63.92773891,0,19.73
57.44857619,456.0384,19.00
51.40135764,1874.1504,20.75
45.35413909,3582.8736,21.63
38.44303218,5202.816,26.00
31.53192528,6447.8208,27.80
24.62081837,7551.5904,27.80
42.33052982,7910.5536,29.22
60.04024128,7646.1312,30.64
78.18189691,6915.1488,27.00
96.32355255,5040.4608,29.00
114.033264,4115.4816,31.00
132.1749196,1636.608,30.30
113.6013198,769.9968,30.00
95.02772001,128.3328,32.06
76.45412019,0,30.98
66.95134819,0,31.23
57.88052037,0,33.77
48.80969255,0,35.88
53.12913437,0,29.86
57.016632,0,24.47
61.33607382,0,23.00
60.47218546,0,20.41
59.6082971,0,20.75
59.17635291,0,19.92
77.74995273,457.6512,19.68
96.75549673,1801.1904,21.49
115.7610407,3384.96,29.00
132.1749196,3515.5968,32.16
148.5887986,5683.2,31.86
165.0026775,6844.8,32.94
168.0262867,6704.64,28.29
171.4818402,7367.04,29.00
174.5054495,6912.9984,31.28
169.3221193,5278.6176,30.15
163.7068449,3502.2336,30.35
158.5235147,2092.5696,29.27
137.790194,839.1168,30.49
116.6249291,162.1248,31.77
95.89160837,0,33.43
106.6902129,0,34.60
117.4888175,0,36.66
128.287422,0,34.75
130.8790871,0,31.33
133.4707522,0,25.45
135.6304731,0,24.57
130.0151987,0,23.69
124.3999244,0,23.00
118.3527058,0,22.61
114.033264,465.408,23.45
109.281878,1687.68,23.84
104.9624362,3264.1536,29.47
93.73188746,4351.872,33.28
82.06939455,5251.3536,33.58
70.83884582,6936.8832,30.79
57.88052037,7568.4096,30.00
44.92219491,7596.3648,29.00
31.96386946,6755.6352,28.98
32.82775782,4671.9744,27.36
33.69164618,3600.5376,26.38
34.55553455,1942.5024,30.59
51.83330182,757.8624,30.44
69.1110691,195.84,29.32
86.38883637,0,30.93
96.32355255,0,35.05
106.2582687,0,36.61
116.1929849,0,38.13
111.4415989,0,33.38
107.1221571,0,26.14
102.3707711,0,23.00
101.9388269,0,22.81
101.0749386,0,21.98
100.6429944,0,22.00
94.59577583,507.5712,22.00
88.98050146,1834.368,24.52
82.93328292,3545.0112,29.56
73.43051091,4922.8032,33.28
64.3596831,5298.432,33.77
54.85691109,5351.3472,35.24
70.83884582,5253.4272,36.51
86.82078055,5087.0784,33.04
103.2346595,2708.352,35.83
86.38883637,1285.9392,33.09
69.54301328,1607.9616,31.72
53.12913437,1290.9312,32.16
40.17080891,764.6208,32.40
27.21248346,40.5504,32.99
14.254158,0,34.07
31.09998109,0,34.90
47.94580419,0,36.76
64.79162728,0,39.40
72.99856673,0,32.01
80.77356201,0,27.61
88.98050146,0,24.38
90.70827819,0,23.84
92.43605492,0,22.66
94.16383164,27.0336,23.15
105.8263246,512.4096,22.91
117.0568733,1959.3216,26.38
128.7193662,3628.8768,31.72
131.7429755,5152.7424,34.85
135.1985289,6081.4848,33.72
138.2221382,5014.8096,34.21
141.2457475,2805.3504,33.23
144.2693567,4851.3792,31.00
147.292966,2784.384,29.42
130.8790871,4574.2848,30.20
114.033264,464.3328,28.63
97.6193851,1763.7888,27.90
88.1166131,128.5632,30.84
78.18189691,101.2992,30.79
68.67912491,0,31.37
66.519404,0,33.43
64.3596831,0,35.09
62.63190637,0,37.20
56.58468782,0,33.19
50.53746928,0,26.97
44.49025073,0,24.33
51.40135764,0,24.91
57.88052037,0,24.42
64.3596831,27.0336,22.96
74.72634346,78.5664,23.89
85.52494801,192.9216,26.00
95.89160837,314.3424,30.00
81.63745037,500.0448,34.60
66.95134819,1021.5936,33.97
52.265246,1928.9088,32.79
83.79717128,1335.936,30.89
114.8971524,1314.5088,30.98
145.9971335,1214.5152,27.65
170.6179518,2122.5216,27.61
195.2387702,1951.7952,26.87
219.8595886,535.8336,26.19
174.0735053,793.8816,26.97
128.287422,54.0672,29.76
82.06939455,0,29.81
76.45412019,0,32.01
70.40690164,0,34.46
64.3596831,0,36.56
61.768018,0,32.35
58.74440873,0,28.39
56.15274364,0,25.00
55.72079946,0,22.56
55.28885528,0,22.47
54.85691109,27.0336,23.25
63.49579473,300.0576,22.91
72.13467837,984.96,23.00
81.20550619,2295.3216,25.75
64.3596831,3455.5392,28.93
47.51386,3651.3024,30.15
31.09998109,2433.2544,30.64
33.69164618,4295.04,27.95
36.28331128,2881.92,26.63
38.87497637,1050.1632,28.44
30.23609273,1464.4992,26.72
22.02915327,692.9664,24.86
13.82221382,742.9632,24.57
25.48470673,157.1328,26.00
37.14719964,33.792,26.53
48.80969255,0,27.90
53.12913437,0,30.00
57.016632,0,32.16
61.33607382,0,35.63
63.49579473,0,29.71
65.65551564,0,26.38
67.81523655,0,22.71
71.27079001,0,20.26
74.29439928,0,19.77
77.31800855,33.792,19.53
84.66105964,135.7056,19.53
91.57216655,400.0512,19.97
98.91521764,707.2512,22.71
105.3943804,1178.7264,24.86
111.8735431,2992.2048,26.82
118.3527058,5418.0864,27.00
127.4235336,6654.4896,27.70
136.4943615,6283.2384,27.65
145.5651893,3864.1152,28.19
145.1332451,4622.2848,27.31
144.7013009,4046.592,24.47
144.2693567,2294.7072,26.43
127.8554778,798.5664,24.82
111.4415989,216.1152,26.63
95.45966419,0,28.00
96.75549673,0,29.17
98.05132928,0,30.30
99.34716183,0,33.09
95.45966419,0,30.35
91.14022237,0,23.00
86.82078055,0,20.51
82.93328292,0,18.70
79.04578528,0,18.99
75.15828764,33.792,18.70
86.82078055,469.0944,17.82
98.48327346,1998.8736,19.48
110.1457664,3770.8032,26.00
123.9679802,5399.5776,28.68
138.2221382,6716.3904,29.66
152.044352,7700.6592,31.18
158.5235147,8057.7792,29.37
165.4346216,7995.3408,29.71
172.3457286,7167.8208,27.95
174.9373936,5765.2992,26.63
177.5290587,4110.7968,26.87
180.1207238,2394.24,25.16
167.1623984,850.7904,26.19
154.6360171,249.9072,27.21
141.6776916,0,27.26
150.7485195,0,30.00
160.2512915,0,29.76
169.3221193,0,33.48
165.4346216,0,28.98
161.547124,0,22.00
158.0915706,0,19.00
160.6832356,0,18.00
163.7068449,0,17.28
166.7304542,20.2752,17.52
165.8665658,511.1808,18.00
165.4346216,1966.1568,19.58
164.5707333,3664.3584,26.38
185.304054,5279.5392,27.90
206.4693189,6560.7936,29.42
227.6345838,7569.3312,30.30
231.0901373,7970.3808,27.46
234.5456907,7919.8464,28.00
237.5693,7088.256,28.29
236.7054117,5758.9248,29.76
235.8415233,4166.6304,27.95
234.5456907,2405.376,26.87
216.4040351,856.4736,30.25
198.2623795,249.9072,32.45
180.1207238,0,34.07
183.5762773,0,34.07
187.0318307,0,33.77
190.4873842,0,32.84
180.1207238,0,27.80
170.1860076,0,23.40
159.8193473,0,21.00
155.9318496,0,18.94
152.4762962,0,19.38
149.0207427,20.2752,18.80
146.4290776,506.0352,18.00
143.8374126,1970.304,21.19
141.2457475,3667.6608,27.17
164.5707333,5281.8432,28.68
187.4637749,6404.0448,27.26
210.7887607,6353.664,27.00
217.2679235,7830.6048,28.49
223.7470862,7395.3024,25.79
229.7943047,5827.968,24.00
227.6345838,3261.8496,23.00
225.0429187,3557.6064,26.28
222.8831978,2468.0448,27.90
215.9720909,864.8448,27.70
209.060984,263.424,30.79
202.1498771,0,32.65
193.9429377,0,32.60
185.7359982,0,34.46
177.5290587,0,32.45
165.8665658,0,28.24
154.2040729,0,24.47
142.54158,0,21.39
132.6068638,0,20.00
122.6721476,0,19.58
112.7374315,20.2752,18.35
94.59577583,579.1488,18.40
76.45412019,1286.016,21.34
58.31246455,2432.4864,26.92
53.56107855,3353.1648,29.00
48.80969255,6668.544,31.37
44.05830655,7475.0208,31.00
61.768018,8006.7072,33.09
79.47772946,7828.7616,28.98
97.18744092,6708.2496,27.95
93.73188746,5646.4128,25.79
89.84438982,4138.9056,26.00
86.38883637,2416.2816,29.42
90.27633401,841.5744,26.48
94.16383164,270.1824,27.75
98.48327346,0,31.00
97.6193851,0,31.52
97.18744092,0,34.16
96.32355255,0,35.05
89.41244564,0,31.86
82.06939455,0,24.86
75.15828764,0,22.91
81.63745037,0,20.80
87.68466892,0,19.33
94.16383164,20.2752,20.31
81.20550619,107.136,19.77
67.81523655,207.2064,22.56
54.85691109,1143.0144,26.97
66.95134819,3613.1328,29.96
79.47772946,3716.5056,30.79
91.57216655,6687.0528,29.47
96.75549673,6651.3408,27.70
101.9388269,5210.5728,28.14
107.1221571,3380.1216,27.00
107.9860455,2222.8224,25.84
108.4179896,1706.6496,26.14
108.8499338,1880.2944,26.87
86.38883637,765.6192,27.80
63.49579473,108.0576,26.58
40.60275309,0,28.63
41.89858564,0,29.66
43.19441818,0,31.67
44.49025073,0,35.49
53.99302273,0,32.26
63.06385055,0,24.86
72.13467837,0,23.45
74.29439928,0,19.97
76.45412019,0,19.97
78.6138411,20.2752,19.63
60.90412964,544.0512,19.82
43.19441818,1960.704,19.77
25.48470673,3671.8848,22.52
31.96386946,5274.7008,27.95
38.87497637,6510.7968,27.31
45.35413909,6348.7488,27.31
54.42496691,7580.7744,27.00
63.06385055,7057.9968,26.68
72.13467837,6002.5344,24.47
76.45412019,5215.5648,26.19
81.20550619,3401.2416,25.55
85.95689219,2227.8144,25.26
66.519404,916.992,24.96
47.08191582,283.6992,26.43
27.21248346,0,27.00
53.56107855,0,26.53
79.47772946,0,31.28
105.3943804,0,32.50
106.6902129,0,29.71
108.4179896,0,23.74
109.7138222,0,20.51
102.8027153,0,18.60
95.89160837,0,17.87
88.98050146,27.0336,18.84
66.519404,386.1504,17.00
44.05830655,2000.1792,17.72
21.59720909,3668.8896,21.00
21.16526491,5214.72,23.15
21.16526491,6582.9888,26.14
20.73332073,7544.1408,30.84
24.62081837,7814.1696,28.83
28.07637182,7650.3552,29.76
31.53192528,7009.6128,29.56
29.37220437,5707.6992,27.65
27.21248346,4151.8848,28.93
25.05276255,2418.2784,29.86
35.85136709,889.5744,29.71
46.64997164,290.4576,32.60
57.016632,0,34.12
72.99856673,0,32.45
88.54855728,0,32.65
104.0985478,0,33.19
105.8263246,0,30.40
107.5541013,0,25.00
108.8499338,0,21.68
106.6902129,0,20.31
104.0985478,0,20.80
101.9388269,74.2656,19.28
103.2346595,543.6672,19.73
104.0985478,1966.1568,21.39
105.3943804,3559.9872,28.34
107.9860455,5211.0336,31.47
110.1457664,6578.304,30.30
112.7374315,7276.416,29.81
128.287422,6849.024,29.56
143.4054684,7336.32,27.21
158.9554589,6700.1088,27.46
150.7485195,5712.1536,24.77
142.9735242,4273.6896,26.33
134.7665847,2073.1392,26.28
132.1749196,938.9568,26.43
130.0151987,297.1392,28.24
127.4235336,0,28.19
123.9679802,0,28.44
120.9443709,0,30.49
117.4888175,0,35.78
113.1693756,0,31.42
108.8499338,0,25.35
104.9624362,0,21.44
106.2582687,0,20.80
107.5541013,0,18.89
108.8499338,27.0336,19.00
111.4415989,92.8512,19.82
114.033264,791.3472,21.34
116.6249291,2169.0624,25.55
117.4888175,3621.0432,28.44
117.9207616,5445.504,29.37
118.3527058,7183.5648,30.15
121.8082593,6494.592,27.75
125.2638127,7236.864,27.41
128.7193662,5797.4784,25.75
123.1040918,5477.4528,24.82
117.4888175,2876.3904,24.33
111.8735431,1185.2544,24.67
96.75549673,149.9904,24.33
81.63745037,290.4576,26.00
66.519404,0,28.73
65.65551564,0,29.32
64.79162728,0,30.54
63.92773891,0,32.84
70.40690164,0,30.79
76.88606437,0,24.23
83.3652271,0,20.41
83.79717128,0,19.38
83.79717128,0,18.60
83.79717128,47.3088,18.84
66.95134819,501.504,18.80
49.67358091,1979.2896,20.00
32.82775782,3688.3968,25.00
27.21248346,5267.4816,26.97
22.02915327,6570.1632,28.34
16.84582309,7529.3184,28.88
35.41942291,6034.6368,26.43
54.42496691,7510.656,26.24
73.43051091,6216.8064,26.38
79.47772946,4630.0416,25.40
85.52494801,2399.232,25.50
91.57216655,2057.088,25.00
69.97495746,942.72,24.57
48.37774837,47.3088,26.43
26.78053927,0,26.38
37.57914382,0,27.00
48.37774837,0,29.37
59.17635291,0,33.09
69.97495746,0,30.15
81.20550619,0,22.32
92.43605492,0,19.53
93.29994328,0,17.28
94.16383164,0,17.82
95.45966419,27.0336,17.62
71.70273419,99.9936,16.98
47.94580419,207.2064,19.19
24.62081837,328.6272,23.00
24.62081837,2172.2112,25.45
24.62081837,1507.3536,28.00
25.05276255,1364.5056,27.46
38.87497637,1321.6512,27.56
52.265246,6628.608,26.33
66.08745982,5241.8304,25.60
74.72634346,3900.0576,26.48
83.3652271,3857.3568,25.84
91.57216655,2154.624,24.28
77.31800855,644.352,25.55
62.63190637,324.1728,26.14
48.37774837,0,26.38
51.83330182,0,26.38
55.72079946,0,30.00
59.6082971,0,30.44
67.81523655,0,27.90
76.02217601,0,21.39
83.79717128,0,18.00
86.82078055,0,16.59
89.84438982,0,16.89
92.8679991,40.5504,15.52
72.56662255,500.352,15.47
51.83330182,2007.7824,17.38
31.53192528,3734.1696,22.00
38.44303218,5398.8096,23.00
45.35413909,6711.7824,27.61
52.265246,7688.832,28.29
64.3596831,8054.1696,27.00
76.45412019,7923.3792,27.17
88.98050146,7037.568,26.48
85.52494801,5605.4016,25.16
82.06939455,4085.4528,24.52
78.6138411,2128.512,25.79
63.92773891,987.8784,27.26
48.80969255,303.8976,27.26
34.12359037,0,28.44
49.67358091,0,28.58
65.22357146,0,31.77
81.20550619,0,32.11
82.50133873,0,29.27
84.22911546,0,23.20
85.95689219,0,20.75
87.25272473,0,18.89
88.54855728,0,18.26
89.84438982,128.3328,18.35
83.79717128,572.7744,19.33
78.18189691,1978.0608,21.00
72.13467837,3682.8672,25.40
66.08745982,5251.968,27.95
60.04024128,6560.9472,29.86
54.42496691,7217.5104,30.69
63.92773891,4521.6,30.89
73.8624551,7410.2016,29.27
83.3652271,6385.4592,29.22
76.88606437,5199.0528,27.70
70.83884582,4052.352,28.83
64.3596831,2356.608,26.92
79.90967364,939.8016,26.00
95.45966419,330.9312,26.87
111.0096547,0,26.53
114.4652082,0,27.65
118.3527058,0,27.85
122.2402035,0,33.43
115.3290966,0,30.40
108.4179896,0,23.25
101.0749386,0,20.00
98.91521764,0,18.40
96.75549673,0,17.42
94.59577583,27.0336,17.13
83.79717128,566.1696,17.82
73.43051091,1372.2624,18.89
62.63190637,1816.2432,22.00
45.78608328,2314.368,25.79
28.94026018,5850.4704,29.00
12.09443709,6842.2656,31.52
27.21248346,7404.7488,30.00
42.33052982,6586.2912,28.93
57.88052037,2037.12,29.71
65.65551564,3933.8496,28.49
73.8624551,3233.8176,27.36
81.63745037,2386.7904,27.56
77.74995273,983.8848,27.46
73.8624551,276.9408,27.56
69.54301328,0,27.00
67.38329237,0,26.33
64.79162728,0,28.39
62.63190637,0,31.67
66.519404,0,29.27
69.97495746,0,22.42
73.8624551,0,19.97
75.15828764,0,18.26
76.45412019,0,16.00
78.18189691,114.816,16.89
79.04578528,592.4352,16.40
80.34161782,1864.32,17.67
81.63745037,3271.7568,20.00
66.95134819,5024.64,22.37
52.69719019,6418.7904,25.70
38.011088,7356.9024,28.00
29.80414855,7535.0016,30.35
21.16526491,7477.7088,28.00
12.52638127,6759.6288,29.86
30.23609273,5703.8592,27.90
47.94580419,3907.7376,29.86
65.65551564,2442.8544,29.86
82.06939455,958.6944,29.00
98.48327346,222.8736,29.00
114.8971524,0,27.70
108.8499338,0,28.29
103.2346595,0,29.51
97.18744092,0,33.43
101.0749386,0,29.00
104.530492,0,23.84
108.4179896,0,20.85
111.4415989,0,17.62
114.4652082,0,17.62
117.4888175,128.3328,16.84
107.5541013,99.9936,17.57
97.6193851,1157.6832,20.00
87.68466892,2095.6416,24.28
79.47772946,2434.0992,28.24
71.70273419,3255.7824,28.24
63.92773891,7011.2256,32.40
77.31800855,1707.4176,31.00
90.70827819,6113.5104,28.98
104.0985478,6333.4656,27.56
98.91521764,5143.296,26.53
93.73188746,3375.1296,27.26
88.98050146,2120.9088,27.51
94.16383164,521.5488,27.21
99.77910601,101.2992,27.41
105.3943804,0,28.39
102.3707711,0,27.95
99.34716183,0,28.73
96.32355255,0,32.21
96.75549673,0,29.96
96.75549673,0,23.35
97.18744092,0,18.55
87.68466892,0,17.00
78.6138411,0,17.42
69.1110691,141.8496,17.00
84.66105964,514.0992,16.30
100.2110502,1923.5328,19.24
115.7610407,3528.576,24.33
107.1221571,5131.5456,26.87
98.91521764,6482.7648,30.00
90.70827819,7429.7856,30.74
91.57216655,7619.4048,31.47
92.8679991,6347.5968,29.17
94.16383164,3389.8752,29.00
98.05132928,4887.0912,28.00
101.5068827,2782.1568,26.72
105.3943804,2473.4976,25.89
92.00411073,1016.9856,26.19
78.6138411,344.448,26.82
64.79162728,0,25.89
57.88052037,0,28.44
50.53746928,0,27.61
43.62636237,0,33.19
54.85691109,0,30.93
66.519404,0,22.52
78.18189691,0,19.68
81.63745037,0,17.00
85.52494801,0,16.49
89.41244564,148.608,16.79
96.75549673,567.2448,16.94
104.0985478,1895.9616,17.62
111.4415989,3522.1248,22.47
102.8027153,5131.6224,26.19
94.16383164,6474.24,28.63
85.95689219,7345.92,30.79
92.43605492,7703.7312,28.49
99.34716183,7260.288,28.19
106.2582687,6650.88,29.00
98.91521764,5080.7808,27.46
91.57216655,3449.088,27.56
84.66105964,2204.6208,27.85
85.95689219,1018.9056,24.52
86.82078055,94.5408,26.97
88.1166131,0,28.34
93.73188746,0,27.00
99.77910601,0,29.32
105.3943804,0,31.00
101.0749386,0,29.22
96.32355255,0,21.49
91.57216655,0,17.91
92.43605492,0,16.89
93.29994328,0,15.86
94.16383164,162.1248,16.30
79.04578528,616.6272,16.35
63.49579473,1811.7888,17.38
48.37774837,3232.3584,23.35
44.49025073,4411.4688,27.00
41.03469728,5910.6816,30.15
37.57914382,7253.9136,30.69
43.19441818,7293.1584,29.71
48.80969255,5923.584,28.19
54.42496691,2459.3664,28.00
72.13467837,1364.5056,28.44
90.27633401,4040.064,26.63
108.4179896,2467.968,28.54
82.06939455,979.5072,28.24
55.72079946,351.2064,28.93
29.37220437,0,28.68
53.56107855,0,28.24
77.74995273,0,28.78
101.9388269,0,31.86
104.530492,0,30.15
107.1221571,0,24.18
109.7138222,0,19.82
102.8027153,0,17.47
95.89160837,0,16.49
88.98050146,168.8832,16.00
86.38883637,592.4352,16.59
83.79717128,1893.0432,17.23
81.63745037,3479.3472,23.98
63.49579473,5064.4992,28.14
44.92219491,6319.872,29.86
26.78053927,7254.6048,32.01
31.96386946,7696.512,31.28
37.57914382,7380.3264,30.54
42.762474,6763.392,29.56
